<strong>[2023-03-10 14:19:18,918-root-INFO]</strong> Initialize parameter<br>
<strong>[2023-03-10 14:21:42,475-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/maintenance/kouensuidou.html<br>
<strong>[2023-03-10 14:21:42,485-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/film_commission/satuei_zisseki.html<br>
<strong>[2023-03-10 14:21:42,493-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/miryoku_sozai/logo.html<br>
<strong>[2023-03-10 14:21:42,499-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/greenfund/midorinokikin.html<br>
<strong>[2023-03-10 14:21:42,504-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/flowerbed/kadandukuri.html<br>
<strong>[2023-03-10 14:21:42,509-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/bench/kataraibenchi.html<br>
<strong>[2023-03-10 14:21:42,651-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/sakura_poster.html<br>
<strong>[2023-03-10 14:21:42,661-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/ohirune.html<br>
<strong>[2023-03-10 14:21:42,670-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/greenspace/abk100080005.html<br>
<strong>[2023-03-10 14:21:42,675-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/yuuhodousakura.html<br>
<strong>[2023-03-10 14:21:42,683-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/teganuma_hanabi2017.html<br>
<strong>[2023-03-10 14:21:42,689-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/shibuya.html<br>
<strong>[2023-03-10 14:21:42,694-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/hanabi2017.html<br>
<strong>[2023-03-10 14:21:42,786-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/maintenance/kusakari.html<br>
<strong>[2023-03-10 14:21:42,806-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/tekutekusanpo.html<br>
<strong>[2023-03-10 14:21:42,815-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/tabisururennsyu.html<br>
<strong>[2023-03-10 14:21:42,825-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/peek-a-boo.html<br>
<strong>[2023-03-10 14:21:42,832-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/chibaterereon.html<br>
<strong>[2023-03-10 14:21:42,840-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/sumikaeradiocm.html<br>
<strong>[2023-03-10 14:21:42,845-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/hakkenwagamachi.html<br>
<strong>[2023-03-10 14:21:42,858-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio03/hakken_curry.html<br>
<strong>[2023-03-10 14:21:42,980-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/radio_R4.html<br>
<strong>[2023-03-10 14:21:42,984-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/nhk_syutoken.html<br>
<strong>[2023-03-10 14:21:42,992-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/kaiketsu_TV.html<br>
<strong>[2023-03-10 14:21:42,997-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/chibatere_yagura.html<br>
<strong>[2023-03-10 14:21:43,002-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/hanaradio71.html<br>
<strong>[2023-03-10 14:21:43,153-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio30/fmradio2018.html<br>
<strong>[2023-03-10 14:21:43,162-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/296gotouti.html<br>
<strong>[2023-03-10 14:21:43,170-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio30/mayo.html<br>
<strong>[2023-03-10 14:21:43,274-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/20221025_nhk_hirumae.html<br>
<strong>[2023-03-10 14:21:43,301-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/3MINUTES.html<br>
<strong>[2023-03-10 14:21:43,307-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/fmkoukainamahousou.html<br>
<strong>[2023-03-10 14:21:43,404-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio30/gotouti.html<br>
<strong>[2023-03-10 14:21:43,414-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/nhk_ohayo.html<br>
<strong>[2023-03-10 14:21:43,423-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/jbfradio_hasshin.html<br>
<strong>[2023-03-10 14:21:43,430-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/enjoyteganuma2016PR.html<br>
<strong>[2023-03-10 14:21:43,437-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/radio.html<br>
<strong>[2023-03-10 14:21:43,559-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/fmradio_koukai2016.html<br>
<strong>[2023-03-10 14:21:43,572-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/nhk-chiba-fm.html<br>
<strong>[2023-03-10 14:21:43,580-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/tbsradio_cm_finalist.html<br>
<strong>[2023-03-10 14:21:43,674-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/tbsradio.html<br>
<strong>[2023-03-10 14:21:43,692-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/cbcnews20170125.html<br>
<strong>[2023-03-10 14:21:43,699-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/tonai_fmradio.html<br>
<strong>[2023-03-10 14:21:43,712-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/sakura_cm_fmradio.html<br>
<strong>[2023-03-10 14:21:43,719-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/jcom0331.html<br>
<strong>[2023-03-10 14:21:43,770-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/syutoken_tenki.html<br>
<strong>[2023-03-10 14:21:43,837-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/cm.html<br>
<strong>[2023-03-10 14:21:43,842-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/ogiri.html<br>
<strong>[2023-03-10 14:21:43,849-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/anokoro1017.html<br>
<strong>[2023-03-10 14:21:43,856-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/tbsradio_cm2016.html<br>
<strong>[2023-03-10 14:21:43,877-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio04/2022nhkradio_jbf.html<br>
<strong>[2023-03-10 14:21:43,886-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio30/adomachi.html<br>
<strong>[2023-03-10 14:21:43,943-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tvradio27/daigakuhaoisii.html<br>
<strong>[2023-03-10 14:21:43,967-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/sumikae_voice.html<br>
<strong>[2023-03-10 14:21:43,977-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/r3tbsradiocm.html<br>
<strong>[2023-03-10 14:21:43,982-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/R4_radioCM.html<br>
<strong>[2023-03-10 14:21:43,988-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/202211tyakityaki_JBF.html<br>
<strong>[2023-03-10 14:21:43,993-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/information_kawamura.html<br>
<strong>[2023-03-10 14:21:44,024-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/tvradio/tbsradio/TBSradio2017.html<br>
<strong>[2023-03-10 14:21:44,114-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/abiko_NEC_JBF.html<br>
<strong>[2023-03-10 14:21:44,120-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/cityliving_20220923.html<br>
<strong>[2023-03-10 14:21:44,128-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/gyu_chiba.html<br>
<strong>[2023-03-10 14:21:44,139-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/abiko_NEC_kaimakusen.html<br>
<strong>[2023-03-10 14:21:44,144-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/kawamura_xmas2022.html<br>
<strong>[2023-03-10 14:21:44,149-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/2022field_kawamura.html<br>
<strong>[2023-03-10 14:21:44,161-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/seikahappyo.html<br>
<strong>[2023-03-10 14:21:44,295-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/chibaizyusuishingekk.html<br>
<strong>[2023-03-10 14:21:44,306-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/U-boku.html<br>
<strong>[2023-03-10 14:21:44,320-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/si_kawamura_miryoku.html<br>
<strong>[2023-03-10 14:21:44,326-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/chibaichiba.html<br>
<strong>[2023-03-10 14:21:44,330-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/izyusoudan.html<br>
<strong>[2023-03-10 14:21:44,336-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r03katsudo/sumikae2022.html<br>
<strong>[2023-03-10 14:21:44,340-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r02katsudo/cityliving.html<br>
<strong>[2023-03-10 14:21:44,345-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r04katsudo/NECGR_rule_panel.html<br>
<strong>[2023-03-10 14:21:44,399-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r02katsudo/chibaichiba.html<br>
<strong>[2023-03-10 14:21:44,416-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/unakiti.html<br>
<strong>[2023-03-10 14:21:44,422-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/una_nenga.html<br>
<strong>[2023-03-10 14:21:44,431-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/unakichi_2018cal.html<br>
<strong>[2023-03-10 14:21:44,438-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/marunouchi_vision.html<br>
<strong>[2023-03-10 14:21:44,444-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/jr_kaidan.html<br>
<strong>[2023-03-10 14:21:44,448-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/cityi.html<br>
<strong>[2023-03-10 14:21:44,534-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/koudoukan.html<br>
<strong>[2023-03-10 14:21:44,583-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/prsupporter.html<br>
<strong>[2023-03-10 14:21:44,591-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/chibatopi.html<br>
<strong>[2023-03-10 14:21:44,601-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/tapestry.html<br>
<strong>[2023-03-10 14:21:44,606-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/teganuma.html<br>
<strong>[2023-03-10 14:21:44,611-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/fmedogawa.html<br>
<strong>[2023-03-10 14:21:44,616-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/sumikaeabikonavi.html<br>
<strong>[2023-03-10 14:21:44,670-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h29katsudo/torigirl.html<br>
<strong>[2023-03-10 14:21:44,676-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/sanhujinkapr.html<br>
<strong>[2023-03-10 14:21:44,734-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/fm3kyoku.html<br>
<strong>[2023-03-10 14:21:44,742-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/jrabikoeki.html<br>
<strong>[2023-03-10 14:21:44,748-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/tokyometro.html<br>
<strong>[2023-03-10 14:21:44,753-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/r01katsudo/jccs2020.html<br>
<strong>[2023-03-10 14:21:44,764-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/HANABILIVE.html<br>
<strong>[2023-03-10 14:21:44,806-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/unakichi.html<br>
<strong>[2023-03-10 14:21:44,870-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/abiroadhotel.html<br>
<strong>[2023-03-10 14:21:44,876-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/miryokuposter.html<br>
<strong>[2023-03-10 14:21:44,882-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/tokyocityi_hasshin.html<br>
<strong>[2023-03-10 14:21:44,888-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/sns_kaisetsu.html<br>
<strong>[2023-03-10 14:21:44,896-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/abiroadenglish.html<br>
<strong>[2023-03-10 14:21:44,903-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/bookcover.html<br>
<strong>[2023-03-10 14:21:44,922-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/mediamix.html<br>
<strong>[2023-03-10 14:21:44,932-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/marunouchisakura.html<br>
<strong>[2023-03-10 14:21:45,049-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/TAKEUTIJINNJA.html<br>
<strong>[2023-03-10 14:21:45,056-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/jbf_netchukei.html<br>
<strong>[2023-03-10 14:21:45,062-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/kinendvd.html<br>
<strong>[2023-03-10 14:21:45,069-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/bookcover.html<br>
<strong>[2023-03-10 14:21:45,075-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h27katsudo/saiyushu.html<br>
<strong>[2023-03-10 14:21:45,079-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/form.html<br>
<strong>[2023-03-10 14:21:45,093-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/hanabilive.html<br>
<strong>[2023-03-10 14:21:45,192-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h26katsudo/miryokuhasshin.html<br>
<strong>[2023-03-10 14:21:45,199-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/nuigurumi.html<br>
<strong>[2023-03-10 14:21:45,206-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/unakichi_2019cal.html<br>
<strong>[2023-03-10 14:21:45,215-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/book.html<br>
<strong>[2023-03-10 14:21:45,222-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h26katsudo/tegaoohashiphoto.html<br>
<strong>[2023-03-10 14:21:45,229-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/chibatopi.html<br>
<strong>[2023-03-10 14:21:45,350-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h26katsudo/syokai.html<br>
<strong>[2023-03-10 14:21:45,355-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/unakichi_7henge.html<br>
<strong>[2023-03-10 14:21:45,360-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/abikocity_pr_board.html<br>
<strong>[2023-03-10 14:21:45,370-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/unakichi_strap.html<br>
<strong>[2023-03-10 14:21:45,376-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/tokyocityi.html<br>
<strong>[2023-03-10 14:21:45,470-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h26katsudo/abkprsupporter.html<br>
<strong>[2023-03-10 14:21:45,479-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/teganuma_hanabi2016.html<br>
<strong>[2023-03-10 14:21:45,488-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/sakura_lightup2016.html<br>
<strong>[2023-03-10 14:21:45,493-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h30katsudo/patw.html<br>
<strong>[2023-03-10 14:21:45,500-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/abiroad_kakudai.html<br>
<strong>[2023-03-10 14:21:45,506-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/jrabikoeki_bird2016.html<br>
<strong>[2023-03-10 14:21:45,625-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/fukkou-chiba201610.html<br>
<strong>[2023-03-10 14:21:45,635-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/tokyometro2016cm.html<br>
<strong>[2023-03-10 14:21:45,642-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/unakichi_2017cal.html<br>
<strong>[2023-03-10 14:21:45,649-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/marunouchi_vision.html<br>
<strong>[2023-03-10 14:21:45,655-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/kankoukanban.html<br>
<strong>[2023-03-10 14:21:45,662-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/shibuya_vision_cm.html<br>
<strong>[2023-03-10 14:21:45,672-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/keiou_univ_pr_movie.html<br>
<strong>[2023-03-10 14:21:45,772-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/marunouchi_sakura_CM.html<br>
<strong>[2023-03-10 14:21:45,780-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/unakichi_postcard.html<br>
<strong>[2023-03-10 14:21:45,787-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/catvaward2016.html<br>
<strong>[2023-03-10 14:21:45,793-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/machinodekigoto/abicom/h28katsudo/abikocity_cm3.html<br>
<strong>[2023-03-10 14:21:45,931-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/gohonmatubbq.html<br>
<strong>[2023-03-10 14:21:45,938-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/opencafe.html<br>
<strong>[2023-03-10 14:21:45,947-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/teganuma/Kamihikouki.html<br>
<strong>[2023-03-10 14:21:46,138-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/teganuma/teganumaforum1001.html<br>
<strong>[2023-03-10 14:21:46,146-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/teganuma/insurance.html<br>
<strong>[2023-03-10 14:21:46,153-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/teganuma/renta_cycle.html<br>
<strong>[2023-03-10 14:21:46,162-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kankyo_ranger/nenkan_gyoji.html<br>
<strong>[2023-03-10 14:21:46,168-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/kitchencarschedule.html<br>
<strong>[2023-03-10 14:21:46,237-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kankyo_ranger/20160314.html<br>
<strong>[2023-03-10 14:21:46,244-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/bbq-daycamp.html<br>
<strong>[2023-03-10 14:21:46,252-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kankyo_ranger/about.html<br>
<strong>[2023-03-10 14:21:46,256-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/seibutubu.html<br>
<strong>[2023-03-10 14:21:46,261-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/mizu_midori.html<br>
<strong>[2023-03-10 14:21:46,270-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/citypark/index.html<br>
<strong>[2023-03-10 14:21:46,320-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/kouenryokuchi/park/kouen_riyou.html<br>
<strong>[2023-03-10 14:21:46,381-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/kaidannseibi.html<br>
<strong>[2023-03-10 14:21:46,389-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/goannai.html<br>
<strong>[2023-03-10 14:21:46,395-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/ikimono.html<br>
<strong>[2023-03-10 14:21:46,402-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/yatutoha.html<br>
<strong>[2023-03-10 14:21:46,521-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiminouen/abikoecocampaign.html<br>
<strong>[2023-03-10 14:21:46,529-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/myu-ziamunokai.html<br>
<strong>[2023-03-10 14:21:46,538-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shizennonaka/yatsu_museum/komedukuri.html<br>
<strong>[2023-03-10 14:21:46,547-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiminouen/17th_ennou.html<br>
<strong>[2023-03-10 14:21:46,556-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/chisui/index.html<br>
<strong>[2023-03-10 14:21:46,578-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/anshin/houshasenkanren/index.html<br>
<strong>[2023-03-10 14:21:46,584-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiminouen/abikoeco_agricultura.html<br>
<strong>[2023-03-10 14:21:46,643-root-INFO]</strong> check detail: http://www.city.abiko.chiba.jp/event/shiminouen/chisanchisho-takeout.html<br>
